,cid,cidname,brand,model,datamonth,price,biz30day,biz30day_rank,total_sold_price,total_sold_price_rank,model_ratings,model_rank,model_pos,model_neu,model_neg,model_total,model_rate,model_rate_rank
371,2018112610,螺丝刀,prokits/宝工,SD-2301,201909,61.11,338,887,21210.800000000003,703,32.82,898.0,3,1,0,4,0.75,960
887,2018112610,螺丝刀,洲朋聚,2510,201909,23.8,238,935,5664.4,935,42.62,820.0,6,0,2,8,0.75,961
680,2018112610,螺丝刀,俏俏家居,0000,201909,5.15,44362,54,240418.77000000005,203,64.97,261.0,123,8,34,165,0.7454545454545455,962
972,2018112610,螺丝刀,艾瑞泽,ARZ-LHY,201909,15.25,21068,105,286203.65,175,56.03,491.0,227,7,71,305,0.7442622950819672,963
549,2018112610,螺丝刀,tstop/特斯,6合1螺丝刀,201909,6.43,73687,33,475124.23000000004,120,54.35,526.0,416,20,123,559,0.7441860465116279,964
53,2018112610,螺丝刀,brt/佰瑞特,螺丝刀套装,201909,55.97,5525,299,323803.09,159,45.4,759.0,66,0,23,89,0.7415730337078652,965
443,2018112610,螺丝刀,sata/世达,62802,201909,15.4,42040,56,584747.86,104,50.97,614.0,223,2,76,301,0.7408637873754153,966
711,2018112610,螺丝刀,千良,M979,201909,6.9,16663,126,114883.70000000001,323,45.72,753.0,108,8,30,146,0.7397260273972602,967
1083,2018112610,螺丝刀,鹏工,9909内六角,201909,5.4,13169,152,98705.32999999997,366,54.89,511.0,34,0,12,46,0.7391304347826086,968
1053,2018112610,螺丝刀,阿猫家居,螺丝刀套装,201909,7.15,5360,304,39838.2,567,49.23,656.0,17,1,5,23,0.7391304347826086,969
416,2018112610,螺丝刀,sata/世达,61221-61224,201909,17.23,2279,483,58483.13999999999,485,69.54,170.0,11,3,1,15,0.7333333333333333,970
639,2018112610,螺丝刀,zmkam,CJP-814,201909,34.63,933,686,34325.47000000001,602,56.27,487.0,11,0,4,15,0.7333333333333333,971
370,2018112610,螺丝刀,prokits/宝工,SD-083,201909,12.07,10743,189,109731.01000000001,336,37.59,881.0,11,0,4,15,0.7333333333333333,972
1061,2018112610,螺丝刀,雷铭,POL-DW03-4.2,201909,58.8,9443,209,566600.01,108,57.58,452.0,140,4,47,191,0.7329842931937173,973
397,2018112610,螺丝刀,sata/世达,06102,201909,54.0,2599,452,149040.62,267,53.68,544.0,46,6,11,63,0.7301587301587301,974
763,2018112610,螺丝刀,居家家,E8961,201909,7.9,60575,42,476777.8,119,50.27,637.0,158,12,47,217,0.728110599078341,975
633,2018112610,螺丝刀,zhaoxin,AD-910,201909,9.9,10340,195,110340.86,332,42.93,812.0,16,0,6,22,0.7272727272727273,976
59,2018112610,螺丝刀,dabaixiong,JL-01,201909,1.8,25710,85,46898.4,528,40.0,858.0,29,1,10,40,0.725,977
614,2018112610,螺丝刀,xiaomi/小米,米家电动螺丝刀,201909,189.98,4109,358,774967.32,74,59.1,416.0,55,11,10,76,0.7236842105263158,978
630,2018112610,螺丝刀,zhaowei/兆威,OPPO手机螺丝刀,201909,11.88,8080,233,114679.87999999999,325,50.93,617.0,81,2,29,112,0.7232142857142857,979
717,2018112610,螺丝刀,华瑞,HR-8825915,201909,11.13,1344,598,20188.190000000006,714,46.5,733.0,13,0,5,18,0.7222222222222222,980
278,2018112610,螺丝刀,lx/联禧,16802,201909,24.0,6178,273,177289.2,238,43.12,808.0,13,1,4,18,0.7222222222222222,981
385,2018112610,螺丝刀,rubicon/罗宾汉,NO.101,201909,9.34,1955,520,16698.219999999998,746,46.01,744.0,13,0,5,18,0.7222222222222222,982
686,2018112610,螺丝刀,八鹰,ZD001/JN6097A/6092C/PF6036/609,201909,79.12,1326,602,93570.12999999999,380,50.78,625.0,18,2,5,25,0.72,983
86,2018112610,螺丝刀,diwells/得威斯,25件套,201909,29.0,3175,410,87001.57999999999,398,42.41,835.0,41,2,14,57,0.7192982456140351,984
794,2018112610,螺丝刀,日本福冈,01,201909,7.8,360,876,2829.6,1017,23.28,1067.0,5,0,2,7,0.7142857142857143,985
718,2018112610,螺丝刀,华瑞,HR-8825918,201909,11.78,1083,654,12773.22,805,36.16,887.0,10,0,4,14,0.7142857142857143,986
296,2018112610,螺丝刀,masterproof/麦思德,22039,201909,95.0,322,896,34723.0,597,46.76,720.0,5,1,1,7,0.7142857142857143,987
202,2018112610,螺丝刀,jerxun/京选,JX-0093-29PCS,201909,58.81,604,775,39443.47000000001,571,37.84,877.0,15,1,5,21,0.7142857142857143,988
814,2018112610,螺丝刀,日本福冈,FO-9033,201909,6.0,1857,528,11341.2,828,72.29,128.0,10,2,2,14,0.7142857142857143,989
420,2018112610,螺丝刀,sata/世达,61321-61325,201909,15.96,910,697,14811.100000000002,771,54.17,531.0,15,3,3,21,0.7142857142857143,990
495,2018112610,螺丝刀,stanley/史丹利,65-144-0-23,201909,10.3,2352,474,25656.52,663,56.08,490.0,5,0,2,7,0.7142857142857143,991
1018,2018112610,螺丝刀,还不晚,A37109,201909,6.9,65199,40,444888.46,129,50.65,628.0,459,26,169,654,0.7018348623853211,992
886,2018112610,螺丝刀,泰克、地达,666,201909,1.8,3578,385,8481.789999999995,874,53.37,558.0,14,3,3,20,0.7,993
641,2018112610,螺丝刀,zmkam,SBLSPTZ122,201909,9.97,35338,67,455378.8300000001,127,44.5,787.0,284,12,110,406,0.6995073891625616,994
684,2018112610,螺丝刀,八鹰,LSD,201909,34.8,2602,451,85921.31999999999,404,47.83,679.0,44,2,17,63,0.6984126984126984,995
744,2018112610,螺丝刀,坚威,批咀电动拐角器,201909,16.46,5207,308,103910.65999999999,349,52.86,571.0,39,3,14,56,0.6964285714285714,996
344,2018112610,螺丝刀,papala,C135,201909,6.62,12037,169,81766.52,416,57.02,473.0,50,2,20,72,0.6944444444444444,997
1045,2018112610,螺丝刀,鑫田,T5/T6/T8/T10,201909,13.75,609,772,8217.99,878,63.25,301.0,9,1,3,13,0.6923076923076923,998
990,2018112610,螺丝刀,蒂梵妮尔,TFNERLUOSP-1,201909,9.12,9033,221,90764.26,389,45.21,768.0,69,1,30,100,0.69,999
458,2018112610,螺丝刀,sata/世达,DY06101,201909,27.01,21603,104,595830.4099999999,101,52.14,585.0,284,9,120,413,0.6876513317191283,1000
996,2018112610,螺丝刀,虾牌,TT-LSD-1,201909,58.0,284,911,15752.0,759,32.12,905.0,13,1,5,19,0.6842105263157895,1001
907,2018112610,螺丝刀,研然,Y0046,201909,7.49,1563,563,12902.360000000002,803,53.05,565.0,15,0,7,22,0.6818181818181818,1002
28,2018112610,螺丝刀,bojoy,SJLSD,201909,9.6,2194,498,22539.45,690,58.6,427.0,15,1,6,22,0.6818181818181818,1003
224,2018112610,螺丝刀,jerxun/京选,JX-2161T,201909,23.89,2091,508,38177.68000000001,582,51.63,599.0,19,0,9,28,0.6785714285714286,1004
745,2018112610,螺丝刀,坚威,梅花螺丝刀,201909,3.32,5975,279,35444.49000000001,591,38.76,869.0,21,0,10,31,0.6774193548387096,1005
912,2018112610,螺丝刀,磨仙,棘轮螺丝刀,201909,11.67,148,995,1962.4099999999994,1042,47.19,691.0,2,0,1,3,0.6666666666666666,1006
927,2018112610,螺丝刀,美他力,9头螺丝批头,201909,2.4,980,673,2352.0,1030,27.92,1033.0,2,0,1,3,0.6666666666666666,1007
691,2018112610,螺丝刀,凯达,十字/一字,201909,2.55,8535,226,21973.129999999997,697,13.67,1076.0,2,0,1,3,0.6666666666666666,1008
756,2018112610,螺丝刀,奥能精工,十字一字,201909,6.96,906,699,6834.749999999999,915,28.65,1027.0,4,1,1,6,0.6666666666666666,1009
891,2018112610,螺丝刀,潜力创新,飞天系列,201909,48.0,186,967,11349.0,826,30.89,918.0,2,1,0,3,0.6666666666666666,1010
316,2018112610,螺丝刀,nanch/南旗,1201,201909,49.9,138,1006,7221.7,900,44.95,774.0,2,1,0,3,0.6666666666666666,1011
0,2018112610,螺丝刀,6688a,01,201909,6.96,692,750,7507.370000000002,895,44.95,774.0,2,0,1,3,0.6666666666666666,1012
460,2018112610,螺丝刀,sata/世达,SCDY06105,201909,27.0,38,1082,1015.4,1078,15.42,1073.0,2,0,1,3,0.6666666666666666,1013
773,2018112610,螺丝刀,希孟,DT40303,201909,54.9,1511,568,99710.65,363,43.1,809.0,30,0,15,45,0.6666666666666666,1014
865,2018112610,螺丝刀,汇君,02,201909,4.08,2445,467,9975.599999999999,851,42.5,825.0,2,0,1,3,0.6666666666666666,1015
542,2018112610,螺丝刀,the great wall/长城,270323,201909,9.65,1109,648,9635.39,854,51.87,592.0,6,2,1,9,0.6666666666666666,1016
387,2018112610,螺丝刀,rubicon/罗宾汉,RES-102,201909,45.01,216,948,9386.11,855,47.19,691.0,2,0,1,3,0.6666666666666666,1017
750,2018112610,螺丝刀,声特,棘轮螺丝刀,201909,16.56,405,856,8414.150000000001,876,48.57,665.0,6,1,2,9,0.6666666666666666,1018
1063,2018112610,螺丝刀,青锋,XB900 XB901 XB902,201909,102.0,2868,432,114849.34999999999,324,42.5,825.0,2,0,1,3,0.6666666666666666,1019
653,2018112610,螺丝刀,久克,JK21014,201909,44.32,575,786,27074.81,655,57.08,471.0,8,2,2,12,0.6666666666666666,1020
570,2018112610,螺丝刀,vessel/威威,600,201909,25.2,370,868,9324.000000000002,860,47.19,691.0,2,0,1,3,0.6666666666666666,1021
1036,2018112610,螺丝刀,釼,FO-9058,201909,39.6,89,1043,3202.3999999999996,1002,23.43,1066.0,2,0,1,3,0.6666666666666666,1022
1095,2018112610,螺丝刀,麦丹利,15455,201909,26.6,140,1004,3724.0,991,30.89,918.0,2,0,1,3,0.6666666666666666,1023
1080,2018112610,螺丝刀,鹏工,8108,201909,26.3,2335,476,64698.380000000005,466,64.71,272.0,20,0,10,30,0.6666666666666666,1024
42,2018112610,螺丝刀,bq/百旗,可伸缩螺丝刀三件套,201909,34.0,99,1035,3366.0,1000,42.5,825.0,2,0,1,3,0.6666666666666666,1025
897,2018112610,螺丝刀,爱美女人堂,J63820,201909,6.9,5502,300,38313.7,581,47.47,686.0,23,2,10,35,0.6571428571428571,1026
419,2018112610,螺丝刀,sata/世达,61321,201909,20.17,7829,241,168003.46000000002,246,38.97,865.0,44,3,20,67,0.6567164179104478,1027
399,2018112610,螺丝刀,sata/世达,06105,201909,38.54,32139,72,1126777.67,45,57.96,441.0,516,26,247,789,0.6539923954372624,1028
771,2018112610,螺丝刀,希孟,DT00024,201909,65.3,918,693,54941.54,497,46.33,738.0,17,1,8,26,0.6538461538461539,1029
694,2018112610,螺丝刀,创拓者,冲击螺丝批,201909,34.56,11277,174,280699.54999999993,181,38.78,867.0,13,0,7,20,0.65,1030
551,2018112610,螺丝刀,tstop/特斯,精密螺丝刀,201909,5.65,5526,298,52972.799999999996,503,43.52,802.0,20,0,11,31,0.6451612903225806,1031
530,2018112610,螺丝刀,sunshine,719,201909,24.58,3384,397,97008.65,367,51.2,611.0,9,1,4,14,0.6428571428571429,1032
275,2018112610,螺丝刀,lo‘master/老师傅,LSD,201909,11.06,3915,364,43411.509999999995,544,41.45,847.0,37,2,19,58,0.6379310344827587,1033
1071,2018112610,螺丝刀,高德斯,8808,201909,6.86,2906,427,20536.360000000004,711,47.95,676.0,21,1,11,33,0.6363636363636364,1034
1017,2018112610,螺丝刀,还不晚,7651,201909,8.8,2489,462,20252.149999999998,712,54.7,516.0,14,5,3,22,0.6363636363636364,1035
1028,2018112610,螺丝刀,釼,9201,201909,11.96,584,781,7189.889999999999,902,61.12,360.0,7,0,4,11,0.6363636363636364,1036
1073,2018112610,螺丝刀,鸿胜电子,32合1,201909,5.5,734,740,4075.73,981,44.74,784.0,7,1,3,11,0.6363636363636364,1037
631,2018112610,螺丝刀,zhaowei/兆威,华为手机专用,201909,11.89,1128,643,13401.829999999998,796,28.18,1030.0,14,0,8,22,0.6363636363636364,1038
994,2018112610,螺丝刀,蘑菇小队,0000,201909,4.68,7553,245,46348.94,532,27.68,1035.0,12,0,7,19,0.631578947368421,1039
642,2018112610,螺丝刀,zmkam,SGD11,201909,4.8,31010,74,256718.00000000003,193,46.52,732.0,181,7,99,287,0.6306620209059234,1040
877,2018112610,螺丝刀,汉拓夫,HPG-01,201909,23.76,1005,666,23878.8,677,33.88,893.0,10,0,6,16,0.625,1041
732,2018112610,螺丝刀,唐工匠,一字十字螺丝起,201909,1.44,16062,135,20989.780000000006,706,50.42,633.0,15,0,9,24,0.625,1042
720,2018112610,螺丝刀,华瑞,HR-8826540,201909,8.24,903,700,7761.030000000001,888,38.07,875.0,10,0,6,16,0.625,1043
50,2018112610,螺丝刀,brt/佰瑞特,30合1,201909,8.56,3251,403,27626.269999999997,651,39.49,863.0,21,2,11,34,0.6176470588235294,1044
364,2018112610,螺丝刀,prokits/宝工,9SD-200-T15H,201909,10.27,3427,394,32094.729999999992,621,42.92,813.0,17,1,10,28,0.6071428571428571,1045
662,2018112610,螺丝刀,二牛,加长螺丝刀,201909,45.1,1240,618,46895.4,529,8.83,1082.0,3,0,2,5,0.6,1046
203,2018112610,螺丝刀,jerxun/京选,JX-0094-7PCS,201909,52.78,604,776,31363.44000000001,629,33.77,894.0,6,0,4,10,0.6,1047
874,2018112610,螺丝刀,汉拓夫,HHW-01,201909,23.76,626,765,14873.759999999998,769,37.82,878.0,9,0,6,15,0.6,1048
880,2018112610,螺丝刀,汉邦,HB-SD-802,201909,34.8,6187,272,215158.85,213,30.29,1021.0,24,0,16,40,0.6,1049
82,2018112610,螺丝刀,delixi electric/德力西电气,DECESDC35N,201909,144.94,595,777,84679.0,409,27.43,1037.0,3,1,1,5,0.6,1050
299,2018112610,螺丝刀,masterproof/麦思德,22043,201909,94.9,201,952,19074.9,721,30.89,918.0,3,1,1,5,0.6,1051
1067,2018112610,螺丝刀,风行,3/8气钻抛光（7010）,201909,145.0,355,879,51475.0,510,28.32,1029.0,3,0,2,5,0.6,1052
173,2018112610,螺丝刀,guanshi/冠仕,GS-电螺丝刀,201909,78.61,1674,551,132614.80999999997,293,20.7,1069.0,19,2,11,32,0.59375,1053
198,2018112610,螺丝刀,jdy,多件套,201909,10.2,469,830,4783.8,960,39.74,860.0,10,2,5,17,0.5882352941176471,1054
1056,2018112610,螺丝刀,集美,4398,201909,6.8,1826,529,12405.03,811,45.05,770.0,11,0,8,19,0.5789473684210527,1055
917,2018112610,螺丝刀,第十三站,A11386,201909,6.8,1490,571,9999.1,850,28.85,1025.0,11,0,8,19,0.5789473684210527,1056
172,2018112610,螺丝刀,guanshi/冠仕,DDLSP,201909,78.33,11552,172,946235.9499999998,60,43.71,796.0,154,3,111,268,0.5746268656716418,1057
271,2018112610,螺丝刀,litejir,5X300 6X300,201909,9.17,9049,218,79112.98999999999,420,41.28,849.0,33,4,21,58,0.5689655172413793,1058
1019,2018112610,螺丝刀,逍逸,棘轮螺丝刀,201909,8.99,583,782,5241.169999999999,946,28.12,1031.0,9,0,7,16,0.5625,1059
800,2018112610,螺丝刀,日本福冈,FO-5058,201909,37.06,342,886,12725.520000000002,806,27.48,1036.0,5,0,4,9,0.5555555555555556,1060
550,2018112610,螺丝刀,tstop/特斯,7合1螺丝刀,201909,8.16,3809,372,31933.440000000002,623,42.35,836.0,27,2,20,49,0.5510204081632653,1061
775,2018112610,螺丝刀,希孟,精密螺丝批套装,201909,24.37,1617,558,56865.7,490,40.24,854.0,17,1,13,31,0.5483870967741935,1062
733,2018112610,螺丝刀,唐工匠,起子套装,201909,9.53,17203,122,194223.66999999998,221,35.34,890.0,65,1,53,119,0.5462184873949579,1063
1105,2018112610,螺丝刀,齐迈,EASYUSE20190906,201909,8.97,1795,534,16094.55,756,26.28,1062.0,7,0,6,13,0.5384615384615384,1064
377,2018112610,螺丝刀,rewin/雷威,电讯螺丝批套装,201909,11.88,3551,387,43891.20000000001,542,32.12,904.0,16,1,14,31,0.5161290322580645,1065
559,2018112610,螺丝刀,ulema/锐力马,UL-5HE UL-6S,201909,75.6,262,921,20247.06,713,15.71,1072.0,2,0,2,4,0.5,1066
811,2018112610,螺丝刀,日本福冈,FO-9008A,201909,9.9,78,1050,881.4,1084,30.89,918.0,1,0,1,2,0.5,1067
722,2018112610,螺丝刀,卡莱德,5H,201909,61.75,77,1053,4777.5,961,,,1,0,1,2,0.5,1068
49,2018112610,螺丝刀,brt/佰瑞特,25合1,201909,29.23,278,912,7987.9,884,15.1,1074.0,1,0,1,2,0.5,1069
645,2018112610,螺丝刀,三原工具,钟表批,201909,11.88,4465,347,64210.060000000005,468,38.59,871.0,3,0,3,6,0.5,1070
70,2018112610,螺丝刀,deli/得力,DL3453,201909,8.4,462,833,3849.6000000000004,986,30.89,918.0,1,0,1,2,0.5,1071
226,2018112610,螺丝刀,jerxun/京选,梅花螺丝刀,201909,11.64,23,1094,306.46,1106,30.89,909.0,1,0,1,2,0.5,1072
347,2018112610,螺丝刀,pb swiss tools,8451M/8452M,201909,145.68,90,1042,13374.2,797,,,1,0,1,2,0.5,1073
562,2018112610,螺丝刀,ulema/锐力马,V15,201909,131.71,307,904,42279.08,554,13.67,1076.0,1,0,1,2,0.5,1074
466,2018112610,螺丝刀,sheffield/钢盾,S056309,201909,11.52,1873,527,17311.12,739,23.94,1063.0,3,0,3,6,0.5,1075
1072,2018112610,螺丝刀,鸿胜电子,25合1,201909,12.5,105,1031,1305.25,1066,30.89,1012.0,3,1,2,6,0.5,1076
646,2018112610,螺丝刀,世*达,T6*175MM,201909,3.6,743,734,2674.8,1021,26.98,1039.0,1,0,1,2,0.5,1077
321,2018112610,螺丝刀,nanch/南旗,23合1(灰色盒),201909,125.0,11,1105,1375.0,1063,26.98,1052.0,1,1,0,2,0.5,1078
488,2018112610,螺丝刀,stanley/史丹利,61-912-23,201909,41.68,160,984,6022.530000000001,930,26.98,1039.0,1,0,1,2,0.5,1079
1054,2018112610,螺丝刀,集美,1211,201909,7.8,1896,524,13726.2,790,32.84,897.0,13,1,13,27,0.48148148148148145,1080
29,2018112610,螺丝刀,bojoy,ZBLSDTZ,201909,9.17,24745,87,241872.87999999998,201,36.52,886.0,131,3,149,283,0.4628975265017668,1081
523,2018112610,螺丝刀,stanley/史丹利,STCT20023,201909,50.18,1544,565,84186.13000000003,412,27.17,1038.0,9,0,11,20,0.45,1082
873,2018112610,螺丝刀,汉拓夫,H-51,201909,5.52,1255,617,8171.16,880,37.42,883.0,4,2,3,9,0.4444444444444444,1083
1101,2018112610,螺丝刀,麦驰,11合一,201909,17.76,257,924,4564.32,967,14.85,1075.0,4,0,5,9,0.4444444444444444,1084
277,2018112610,螺丝刀,lpmnsd,螺丝刀套装,201909,14.54,960,678,14514.96,776,23.88,1065.0,4,0,5,9,0.4444444444444444,1085
1004,2018112610,螺丝刀,贞美,ZBP,201909,9.36,1383,587,12944.880000000001,802,30.4,1018.0,11,0,14,25,0.44,1086
776,2018112610,螺丝刀,彩帽螺丝批,001,201909,1.5,4651,333,16168.37,755,23.94,1063.0,3,0,4,7,0.42857142857142855,1087
164,2018112610,螺丝刀,greener/绿林,能工螺丝刀7.0,201909,10.98,327,895,3953.6000000000004,983,9.63,1080.0,2,0,3,5,0.4,1088
660,2018112610,螺丝刀,九菱,伸缩螺丝刀,201909,7.08,217,944,1536.36,1057,13.67,1076.0,1,0,2,3,0.3333333333333333,1089
139,2018112610,螺丝刀,go星球,0000,201909,4.68,5300,307,31254.640000000007,630,30.89,918.0,1,0,2,3,0.3333333333333333,1090
735,2018112610,螺丝刀,唐氏,加力一字十字螺丝批套装【B款】,201909,8.16,516,809,4210.5599999999995,978,9.4,1081.0,1,0,2,3,0.3333333333333333,1091
57,2018112610,螺丝刀,cnlwan,钟表批,201909,16.9,349,882,4347.099999999999,974,10.85,1079.0,1,0,2,3,0.3333333333333333,1092
1048,2018112610,螺丝刀,锐士特,5H,201909,54.0,738,737,56316.0,493,16.91,1071.0,2,1,3,6,0.3333333333333333,1093
1055,2018112610,螺丝刀,集美,1240,201909,7.9,1177,630,9302.25,861,5.55,1083.0,2,0,6,8,0.25,1094
343,2018112610,螺丝刀,paola/保拉,螺丝批套装,201909,11.88,265,918,3385.8,997,30.89,918.0,1,0,3,4,0.25,1095
1005,2018112610,螺丝刀,赛阁,LSD-01,201909,5.4,66,1059,360.33,1103,,,0,0,1,1,0.0,1096
774,2018112610,螺丝刀,希孟,一字十字螺丝刀套装,201909,29.8,144,998,4274.7,976,,,0,0,1,1,0.0,1097
687,2018112610,螺丝刀,典旭,42970712979,201909,11.02,457,836,5261.09,945,,,0,0,7,7,0.0,1098
406,2018112610,螺丝刀,sata/世达,09314,201909,86.88,332,892,31240.05,631,,,0,0,3,3,0.0,1099
273,2018112610,螺丝刀,lodestar/乐达,JH-TY,201909,0.51,12079,168,6369.929999999999,924,,,0,0,2,2,0.0,1100
851,2018112610,螺丝刀,桃华,31合一,201909,12.0,229,942,3381.3600000000006,999,,,0,0,2,2,0.0,1101
726,2018112610,螺丝刀,友朋,2MM螺丝刀,201909,8.8,198,956,1742.4,1048,,,0,0,1,1,0.0,1102
736,2018112610,螺丝刀,喜力鹿,3206,201909,6.8,216,946,1481.5,1059,,,0,0,1,1,0.0,1103
739,2018112610,螺丝刀,坚威,25合1,201909,29.5,51,1069,1428.12,1060,,,0,0,1,1,0.0,1104
468,2018112610,螺丝刀,sheffield/钢盾,S056511,201909,119.0,42,1077,4806.1,957,,,0,0,1,1,0.0,1105
353,2018112610,螺丝刀,peng,01,201909,2.04,2968,422,11915.050000000001,819,,,0,0,1,1,0.0,1106
1074,2018112610,螺丝刀,鸿胜电子,70合1,201909,36.8,95,1037,3493.75,995,,,0,0,1,1,0.0,1107
627,2018112610,螺丝刀,yupei,3铝柄3刀头,201909,90.0,159,986,13680.0,792,,,0,0,1,1,0.0,1108
